Algorithm,n_bits_max,n_bits,Index,Random_Number
XORSHIFT,512,509,78,1596208054171278146121977503594308025798289276192741119858995971176798401974906559990519127475928535521436329256279427863237699951827952454431781017949297
XORSHIFT,512,512,79,13125669045625776755671942335401794140538521411097336242495859396727551868641896437233735451774328073915120167957819569083034560049204712515664900503239050
XORSHIFT,512,512,80,7155737056706319770093054484179957953734790892943564338146417959881592823725763480354454714485478680256753339433247963016877374950817481300608165452995698
XORSHIFT,512,512,81,6845984285173936399952654429479810407174634949646378894722763462593230434421862922367989904194366473212025610154983746942026638649154985425695553905620003
XORSHIFT,512,512,82,13346673726647751070870613082153721515734372598160925221833297709272343119244336455494375187504232549939020779125673468244554348685010480664548408907109379
XORSHIFT,512,510,83,3102628606607247758374919152740480365840495243318410058217284088457685297027664678208475089185835845256054591558564684201361072550162064878424427652661177
XORSHIFT,512,512,84,8513827662746626060043006366927170320884796985421874832412071795221288438674774168016956479108907910908754191477228199529196825272495397380392204422573667
XORSHIFT,512,512,85,10076900934199220586625984455653262293347118263263332538300307282004222926065848904498209412265090936878153282502577147189805010128739900032556506830010036
XORSHIFT,512,511,86,5109591021686524466637813302695308200444740025148704695328559945496959714929387976680339194793632040332060655684272977622239199236328788748864601425384074
XORSHIFT,512,509,87,930292705466308070748052758396271718250619832464940318014666346316250445237253906085419726329447297024447559278912319581354919048552871689385359945865491
XORSHIFT,512,512,88,13001793668784848175494755024159454037088818213912326969702399854764665606288080980050989295508174346677222886564310443726429364128138120210118458247567318
XORSHIFT,512,512,89,11294286648127477728298324558521554154193985686110394626559313822411048711360033439996213567222472913471009050073814820962651288088167299267978212539773079
XORSHIFT,512,512,90,10249501759848522096531179218528298289246692718479605853840536168637306718693429374301613882335029597227874709207586322153122461181908140963184100179093293
XORSHIFT,512,512,91,12609858569383426277203145755760359102661267872139095728746695120816461325446152063231543025483645373005938851198387030020830453585604749565442472325046218
XORSHIFT,512,511,92,4170297710295010319309571341760934404903614453510684197913638109354473433717078043959418561827007376616454115348430192047335081881246352822081167794044641
XORSHIFT,512,512,93,9507435700053527320145585215693594172538729640745690575145234976328299870672583008539400624234527239395270287074112189652841207163489717721272980353563932
XORSHIFT,512,511,94,5643521631310231310117186900193726603931207945103210099217098142892777424844309638891490400495856146299047646317032193957317174670127186994889984776608684
XORSHIFT,512,512,95,11485376312242286015440462152326893433852671709839509637978333284336319897854607965969412188478649217633381016227985172890091495900466866450455282806381192
XORSHIFT,512,512,96,10028881495897018657311845668426580082062934720690593094377745326847290753506401789214375138793451883401807462887972543716754116675318185820907662971979891
XORSHIFT,512,511,97,4158299174985158617924189351210843562390281888795591768393576413091280062304027037666815035751415464444294070776411466135625523167152441009500229510989625
XORSHIFT,512,511,98,4506892335448710836714561901896178833626117346399727650818739603189650314844833478908026503566083928521213025639403908899908727399876792443960165247997324
XORSHIFT,512,512,99,11555513886994835075747105193441960630008499911211903107044588702390042539021101858187682125149403759574063794577143479870858369811462622436396905355573191
XORSHIFT,1024,530,0,2996565174954884025146855389297881576069911304933935558702972465921842824255551487547614173769616538608615469356487249045665206601539793439000044053575185415001
XORSHIFT,1024,548,1,793903874272489482693235058348181539787512668990405288715773732683787048585751009486346365189446001113248644106215834876882198108514620354724204495388156054524862461
XORSHIFT,1024,566,2,206119798326664237955523332946442184531239217057356730800310851920265057289071327920639314953261241896578828405722579336751568752911699796016849685749897527838208617464191
XORSHIFT,1024,584,3,54569327273955306077535387675103185443734657077454469896269924444023480852667421005513684661414567670113512160610249211401271194767124479406769536519633813512960323773230377196
XORSHIFT,1024,602,4,14150891420786941464565261974702980828321992411000733020431903074960325922024117223790013330653555077125771565675838867470595685041088175562292708271559700766845077589508641894844403
XORSHIFT,1024,620,5,3749106398611450599068332230191091522105053210817800409703874037829599384132279150389940501337575140150419971548412559306191531657382443978216610597004549372498329949125676826018463296835
XORSHIFT,1024,638,6,973374086636323773797792524158229255881701370303231718908576810320089672130230925655941695428921421982247727116323706128588211894289969160888408147027018015162811064791803352885241704102559438
XORSHIFT,1024,656,7,257696570832170038724209387683974688535250022374748555924887175827093161573526982343044082002966579211414017437799206516623212082892385217313809823640084773302719792970186953678948957430895374725568
XORSHIFT,1024,674,8,66825636437514413701768611445505218106275262256101621601208314344747259472689681682603429929905700613738123189332855070771360925704176170469675294717257957015099704989696638126775607582540382881852912017
XORSHIFT,1024,692,9,17704648012290772078178721195530337305005237463098302165060869725746487063967442499833024634492841031903831159883911567124280251893913085117595039100435499456498596661456338923455608240613082555152429488093449
XORSHIFT,1024,710,10,4596625102854428026086920140286604788325955927077763274561154893924573434727858152485300213735442531639937630865675749465130249945491879670398603596563471411625725370767204630446667685400166912074939512645469346055
XORSHIFT,1024,728,11,1216936663190839046114885640057138481831862432394014845710353119643223664812808602144116208169831830003111247706108990879931792500943854319473933962648887482631135678709684783855533638132518554131307341156838099514492667
XORSHIFT,1024,746,12,315575423907323653256026949404702419577223097980143280751660167986207318448339402103098271547788224132858768026204732255153144018584481519970395462057790258372193243537941980748161959333514873858767739389059017083083306835141
XORSHIFT,1024,764,13,83607866517632824192370116003134741456208375080067101733912534570516507644151516174645310851509943456072119105732841015475647244900503893558076888445468658101790995468279254786681360309508783439466201834740147776541606543644383621
XORSHIFT,1024,782,14,21706967488925697405908127055428824396760958538942382523512977945922878549926408521358186675859033168648004572205928018232231268598432555382751589283925161178788289910370746108074628320960990705107851513122861152884510240810026047704548
XORSHIFT,1024,800,15,5746825564658504929288362695133299032959375381696642623777593087857331104987329214280611751332565844554819571521793027360158785362410463557628986487231070425526242030642239987245399642473729586063445492394964203493101129112968613077438425960
XORSHIFT,1024,818,16,1490261490921421458435258189846133926351363479860768085138414292394595458314580376278832283398733186561863201584608108941770092848202885613709835715383234387285112415704172649451849479321960518281181543639434611201525096136826599591086124156452431
XORSHIFT,1024,836,17,394826844151462818141237757711567276024170439290878265613815912944889751745745918533160906251081699267211677668848186092040159805597508086211341268411677328880898640202261156829568067005368946713858057198097493656559960908087297737667352261349247166357
XORSHIFT,1024,854,18,102508165191949183943543231640527510934715351700727857183812683560655379051188633296124859111705228465014414241164783336315801150619451097791379052032409686400019325339466755058696172520387946573792757746904146461810966389335786924260240989026063287692904351
XORSHIFT,1024,872,19,27138594448588292726122612968501124424592617486712826192615254669914823508109213146148804829708251108315430114456732764493474636451535293976533638987872371100016393135663213434105226043051355360434031209491653508535757675480841548748576654186024798664832002038238
XORSHIFT,1024,890,20,7037567119469245674529868301925080573530509409549642178297395452709291427206539385235912626163872668974548528429090985341049844002638528485861961157143030452429377259211543925804928720564027339535854853488532977033622783453052474439114831200612221232352074292194023865
XORSHIFT,1024,908,21,1864517727802086240753046370659475328774935160193828707484655266103824667081283228099396045461850000634580654658559819764919186281055381676974616408815211065386379799429156206595344351618451685765202926557212860898760737239106945418306750182406375739694730931534622697191392
XORSHIFT,1024,926,22,484081551003396592852611799162907162346027459629453254827830731312351558602687334850210545796587833425663767745170666426733450850180890071650376552862058411054668188631061057390819883355183577434015994506830579607258789248720878417332099759839587428737385485638114299220300471905
XORSHIFT,1024,944,23,128158492617958629016840796840371054021906087303151195352796186097708979889097543046185408118504460839096800716452455140782415899809503067550330816881769809191677682068870630002863380891069320933363401104294951716753653323544050390927902955329549833860869180103124109566177842139367581
XORSHIFT,1024,962,24,33233941788248433184431721778636414123895454847541178922678382883827254262610618042621209952826081436738998690930975836211556642126607498289277231473448810302865311265345533079185777184675514766571308394705859349290455513463210215586912582852451319186756769592468531756858477955343543580747
XORSHIFT,1024,980,25,8804932848968542802357883104717653753720562932590208499415048671808716139310918884017688826873388726253856697197936895253016909289502791934624227520585533071461632402315521725289970341318656527585810382482596763850157615849685788437482770642291921222043408736014610391084923928048014091962094726
XORSHIFT,1024,998,26,2286008472714032549008492723405108417942586501890379861314599501156430258014737991282519286827987110932020652764445864681240876166679016802623035663603567324922569496477479411035398066817886201011815996140383174817836449748569259922455732200253577137227454374368004597333770711409262339312369851415472
XORSHIFT,1024,1016,27,605210879843794548893757926362245828457256295102350087948632233299683495912305822782357652267456322295375651818442677734024205353338765068512468451664762527864419051918249214334352430411567411644352715295417234162547440773482786110325607590236031449601372212528973155554481852001032763955168900504667654694
XORSHIFT,1024,1019,28,5270599130539677593399145951590830366750845408126733604402966248309881038322218938305747345545768569760160279516318952984182464054628829915557157438816180874949820341032769279946004797261467083445598231103672971709890916125769810156810607612885595231660758099117727141043304529806110239877566479348383505990
XORSHIFT,1024,1023,29,76743652876143575959022909627631403248477261048399420628894091864982522261465325447509642197928565013325504430087010972154957348415457998591905929474390036579421006948165440507329529415390570541220057851683540815138544295834887882404209467314802528395018314129184246018336593690208973126203981812033927825723
XORSHIFT,1024,1024,30,107066822378508258538090500410793789427092431203394913598644535314403451232059846031436284243712067920833211049938969869982464344507605225572348773190017735238410465824352056940936677930002049574371456297856335438228507413790803035801408621199738904562854303150459233397093457019220295884302862918700575849898
XORSHIFT,1024,1021,31,17681600801016912605045269848025945794743714362342585192206569519357735726847439475343296440933506568349933994018155227288465967450673698558363580397793561392040903503838863403862223561252373533508494873629561085369034736743046654330355104916763736240481600582981475887283807401251520827519238861989862776218
XORSHIFT,1024,1022,32,42530891969970060910419224718443726351390573432855613262377604856504797128465241467014442958362938376983362610504201633933479424040186954113446338841725299559606257147136632317806480243254880810242998776008862449221535349240749669945870459797643066547224990573884320063610078637254120084486604462423204331263
XORSHIFT,1024,1022,33,27751158563560060611966967792096822703084685481109586633761318960575866841541879899013797234684059788940711159459309146913812620781436093716767537798908865717910529703146873282702597153657125075386613066496739586182789753937955037175498831412424002757315482050619899664656423282115575189069466948234654205681
XORSHIFT,1024,1022,34,27322389356071008348606444070612336188803969123965668784512108641294702168438377936561971590593523335960540518123200690445060310294761112758727598431087276217721197363911911531447552456173562012053514405628052801211403074236662752441116432081468549716569507274426646442794011869418609000742875851060453764975
XORSHIFT,1024,1024,35,139272370247238425522910015017659044938377461247949449643092886186444493573592443027897860439250695470182526083327422478855531182887217430811542865109433034830256232177212823939558185028812999794379386009305312469665951324370076683069320696374889246856525801514256688316510836298675635746472486465059334051442
XORSHIFT,1024,1024,36,135037461027003609758488541264867607080221452847957671359333863273490788249828494226675945910519717751604699544343365935487251691211378865314409792661856967807950870637031251280237377084456311437415186228466333902150800156771202137591270689928324994288844568014548109829880402740534848175538941557541615918394
XORSHIFT,1024,1024,37,127314192908384745952643385378059188811823262871149273355554286431638014219854635036888560084890757344011929225483106576565148604552444796312925034637983826102255501674556619189916777981508534932671085306802594371123737049649705723229281341055993368244679929621177871894924908825435739835552357201238237794936
XORSHIFT,1024,1021,38,11307161598038400361261521443494119197270385309047486492772217739563040035342453101388836580171758363752988097284283031006170709400596085750823440393311602315258101715401029688803613831321083676958962791462178957961807934722220656370233602886161341740087445539230617438945206534793383896491842271189999243552
XORSHIFT,1024,1022,39,34630541384927828997285806711670509430614356709790503925338117834845717107717026501231094208305891063814262755662347079805569543896045058659301495553097384854872170328155447851332792665586188514667720627256905700961661358804854176727167691529486002739016941263514436363153783006470194654138041015906481039757
XORSHIFT,1024,1021,40,18415953184549859280018774031218314349103681080374492516787173721505872918204156218844591853368001340788879676630510379976105629825083627544333023166196710346914978274864834161163148330918137176873919179351640142596240458508504077130645533733141125297790482603629788146521392811421189486889325557867064835449
XORSHIFT,1024,1024,41,178426076699738872547016653598121898041352962154029252477562433329512080928665071136145373066185649474227932525867471444333176295574159024830461455224451500074230693507399706845293874121387602143710711179727545639461813276378408737544750788775874003429746541580800311388509575581036746842265883869041670235921
XORSHIFT,1024,1024,42,126882935734602853405427896935307397436873220580630904204150089792237996822840894059037855191136436061415122267179188452051864404264563060096966082795525064428956036876430129159051030356734366806140090616018129484942190099875353525184299734623638096047368498966925256746694659721260940163524744619166364953374
XORSHIFT,1024,1021,43,14115978337022670548564846596368025563773171881817497348949273994160640955631555939167863679600978865833424492768686730768615852030357091660989428468653832487239139194742069031563426567391548764411314323729665156109641485333053942526493124489769544912413446812617681294919449242980032673303574221229672388887
XORSHIFT,1024,1024,44,105932480081005948930264756177815860931587491036392317774530217812058553631283413609227579133839511656737600405126982075249039906276641163863603598674910822890983470588720001824925863213742232575470339188912387637677405812706926300045020431754777647758776239062500368144918363995379993871857116001987392425034
XORSHIFT,1024,1023,45,59594052301308471511728943955940593049035272140901109418599303941987144827339347057968829093310836601266558281292113931990082836466844668959734226419046427144022456773208750144090015253791664479325590273834307083902334837349981747308398140692221489784988317772421164596853814201040137272022436055477342263645
XORSHIFT,1024,1024,46,159512133615588134497419696118829248674911732262543761410597040696551428296930314960914584715984988999686677691353246605028134727592915037522841040599943006865625965611557608282386716394488836345458476971036319764634018782178998746566314251904290880904050953131736991874032413688245409518666718142940404637616
XORSHIFT,1024,1021,47,17029098140264319208002107947414319878925592355852026902343523751340342110855606654001612514214871536413058038616823696962458283122167454344461573642285976548002289131721373674894144423038898291915116563069678886130603910630619633886973045950119274750235883827434191672399391209649412734764648618628270992957
XORSHIFT,1024,1022,48,32744480482823093489044898611887830100553474902379421365991467109767971184280762326447723539719801169135705684309993097583126427540385522524649265675209035720558203779261819448537086943977450216147947761170265930782954548537538067379115539300534532968643128336394541200139613600165914483223100448183020155459
XORSHIFT,1024,1021,49,11277764766034714339746072084110556993163310934593135320966016539236963473211816136419951121610531043951696385431224959867476477067962724047091731471118971128140495178754362604221637391574582503510396906242417864918427529644593765301088472734854098369477349108273160645413198786736814391780440021598758302906
XORSHIFT,1024,1023,50,89142399277270396869557881837285244560632447724920311600208948207339251579439629501849028608795685949586172256949748832252921523289356372043039730394074008248396755834066111043711533264866236081262831683175552691190712012458028670404426647662716478765105793043658774118811019106094707918488138402805338327383
XORSHIFT,1024,1021,51,13429994270465688680710254898849115128899395286936984966545634662508421374880959917137277621899970783447833256233552955257320501009062748050802909657748642180651967250888557410557966811498385052475471980423931734457725367671326662091117582450689817620937966594039123167532036131685921211159178430874164979615
XORSHIFT,1024,1023,52,88118031609193080557180722002401035351146379510739399291981369932216711846380579373817067433941382809527925035731076367249861330871342078939541060989009414133991939940545084144972923148631118781068349282907019481222236660702582145811596990193193424965477093813913747362250751126008840518251870075007977132832
XORSHIFT,1024,1023,53,79950231685311596395795512776654328086167478758147496395365751195198845506958333339149529521349949529762616846753285200116818321895172379095901516615391225511583736742220629585992788985696785801297737773335910119672704133223915708261379512062917571600204767011701290792557053786865668692808371837552517227342
XORSHIFT,1024,1023,54,67832232714336392509986161870232143374913896340863694443682296724246094482085017609294125451619834359537485422387972569082757883184256439635704019760383639231067179705583662869347396860593759481491632874249116784520999437679613397541107909543857944218483117108427035475548059840043280124814715394803868299058
XORSHIFT,1024,1024,55,175993854399565081257320745334556664553857381337884155906527917350486955506783905731161315614065215770675270198280143940185031334925441860105059733369912070658552219099513494023449119046291713723235097649001916289219868278224711962975161804965836393369819609052786803268588523485879374771466347316329385794776
XORSHIFT,1024,1024,56,150015405329246844522428322270802601610028873158462551877854016840351054295449149666934906427586495025833047998533241585137168484931018029179238460640641696125407066598363551613419243446361595327362155974371591959168027628355918128388104408900327736692094897985448203113623510132242022672815157589255999708228
XORSHIFT,1024,1023,57,67808084879474805967173402657779764677383406557871238163904837430778970347979445565477513741361259538846728157838088142681499120270042442507542712746950589848957001097505766025365209849892532306071829577786818395366174160343509306292005817622397718547713010953036263747020988287078235281191059179884395095921
XORSHIFT,1024,1024,58,166559396939223953620641787925659795233306152200232120306948561616481508711790401371030732054344178373349102483016475710814014805886527346367686219628406756711025238753836135766696282565693237690925286079229660782110100737530078821905993587802376871295297260618226985391130728020670663292471656450024963025247
XORSHIFT,1024,1024,59,128402097607272860145190938972544879079447367895534591224319895583651709171339177975736244261789545638411427694104556739533562988364004908134640841564613274780526177926695310012636428110506658921873650013013738644658503456688749728966918842713985226040559964212662027493329043702803544282933768354039241976627
XORSHIFT,1024,1023,60,49870524932548341818471132106669180453442794679761694723932606586700706030568296789098845424542780974661939002397254035561490319182159221723891968416306591689725978470687847217328749381058655259942693642125957479549285386271972288630836264687558388874642134699967522988715898030827593686310906017204190699002
XORSHIFT,1024,1023,61,66232215330890654607431815910562670555494459563257966813171474436695123712559469771126321633449846332128828185981483424131461892377895914649549027003058525957076159325417300148920059150949617039794377164884269252183745424390243121617887359285474914982574196066424927865179433718498103626834631908696914422343
XORSHIFT,1024,1024,62,147329052267367255195506108582528922212661406765123221432335006519617635126627297301875299268337136632863280556846476624484043749700679698847262338371639807256900695366913217978397139032751456568651345204431899623713986380968543126245675270279243656576469154310439865828086838271035197249445371966295693125903
XORSHIFT,1024,1024,63,100568290967978046365989814366092222276369495401762328709434807212551551483991071051023892129364021435486054461781855722191714572507522782428426592171526838083138144634730782302015544047748970956015112687036593713610380810726103147980442758405700270544383737097770525164647394144597114614149268382084920978347
XORSHIFT,1024,1024,64,102631429260184185154237285383183705342098763746133013983687659078101225468696242486953238721267254087794753228820254469095480462703257506188822406135713988715027343169654346827611475939402188570532762732578679205165380053136114022002336405688729300976807245663876756371319371123914501254374541165366017140622
XORSHIFT,1024,1024,65,121040324074364131528278385322472987499177643735529792041039195904937104105493249835305320063042369960328871900920854370194747237695032784042162496455552838404867452822739462174151505673471737140367053058900178371001728059058715164065914145446604636950509485533170162661326354205885575985780603957416823116435
XORSHIFT,1024,1023,66,75897187803893120435327952865805418477450655314000398897792099800079060541800110389002289301798638620403061355151525231084098728126604871982527144733659413409122828418182262717742831711250783606126120987005326679177038632811538406471545343833950923092502317838942957339859333215941189597472110572759792739832
XORSHIFT,1024,1023,67,60505288912907335542136295025557083022692413248852227017476815517886361170716780349807727259998523572674400231944685706532888038267981073991568973353796565998717619287230642917890880551826848683783249610895474595375739323439236483401377149919778324484692052848373733168697552426760214678694489618693926334916
XORSHIFT,1024,1024,68,163356514675385503167008570424210585722759989255276911352612500470279643808252025906592492131411905066618582963785595701299695303180245387305039588024418667940706732821513292317920322504740578909148423451769711011698610837240103042575006702052793495294428614942160547964326593362180942771891169738827272645219
XORSHIFT,1024,1024,69,109418889771721551071977907508931672346075025281534250725486456838807617646167501055627854637726023519187458905644025547785182830106011070750386525587649112382532103098772589650764024461248040405773877354434888209469699698149594724765977488162702690109750434713981785279555418891106641274444048762025697636457
XORSHIFT,1024,1024,70,90030568665909061172263613067211428069384224688776112229789845225590293910965869233800804287743638782408349116554679936460827484122179522083838302775232095213800464943124807880439810749592677730841561153403906796554974318100095730152060780301180822337379730488361175349498375206143995483769698606088521386681
XORSHIFT,1024,1024,71,160841896870102755528292874675971196357612418920343192872861935497203167576619843952835666435492605601315946725274070128200319365223184609247749191421407114391345918374377390511775341092877610489501261416381598909933263163940942132505338059480645879213390464241373425788731828174489885360550537362614429145907
XORSHIFT,1024,1024,72,121202560912812034631023105101652159062118662365233682111220664341429411887249945820203979544806944195040320589556535329698112421278791907363303891959148476679867064029110019558048547591778113330434888863927047712627630132482125287521092038347528633702505370738719461880969918270318968164951700505971809454171
XORSHIFT,1024,1024,73,103792552307587525791855138405179239800319514011461171463353096779648332447473727218398799717656529558455863888333121422803279963920946999746437690733664139219093253504957711427026244604930455343849156623027184906583863034053369574535726977418210335007544863920573183029148566301572473483035829232587297370979
XORSHIFT,1024,1024,74,175231228739905223550549668272785419324330673244236740009551660239275119300652019599134707135950277972552607495452571141770667443866477521177502326957010931326145404138817643358200095004637156051829338479002297140235210443804300596964126418328064561950778377879347464424348889761991662516191433531658521435519
XORSHIFT,1024,1024,75,100531430262289453599480937975346987991234358243855110354516976046249738887017171315142891139000280403555119518121186931312582765110272874550821230582172893529116141143285573606120457285408764564170331753170896750677208179123109881198659210438069629742447408264235335288338372467228001587332384029242047360413
XORSHIFT,1024,1022,76,24976903903359198232293371039588947502510547624953511093765048025300071967350267663923309892646886494158302985892641911912597559151187201901555920658742321069806889915933550561432393350872485212715711420471967292970610710612363631810289391973646715693486595374807071710930542544571804299946650350409616852176
XORSHIFT,1024,1024,77,101487190778537668387057521105327392073049146145985349815962118644985858446829635440812197184726899365951226356954362175080136594701316502506141074629055138816812378241371599871637399639341513773410060285916630209720380527112519228706051985502375594152633546662943575586635115922655862756614003281761095381454
XORSHIFT,1024,1022,78,23783416462971616281545173617111995126241334631777591963752652874092230420885618754980402871624298746077248155498726152013007375989587858025020720059913632313492387182754616716570462486593552068866615337414716157969427285518424471760552940318139349551786624336231926213044882411367175542017190820373331396711
XORSHIFT,1024,1023,79,62168042275247344462838494705711532175004602434540266724749817384377748599812933668523382931403151096416945704214083873032599629164686288669447886352871344642029590019247412930836373187867056580768524535933189830401285632821790635467076789771596554054437202111594691453054042267054358378672404739954298217082
XORSHIFT,1024,1023,80,52694159126697442138994957425051499039382727554527691118301945295742347568240630856960170895603782785915672484279588577431938992314087546558674952701788477426874015353589944160035276697696359116361264663359163404239354975442629899268995432915967713639487073051901313383296172631137250385449101354681909640656
XORSHIFT,1024,1024,81,178236245442244056450323690729754765442812049936380914832036525141285392671549657255433069579530141045153696900699807423217543330393671820980038103817079161407616014718654212108717292585148083835035277367105395755267490864580306448485759368221311713674232873504046864851610816611648780354392480854530189510154
XORSHIFT,1024,1021,82,14869521673386264839119254979342670149476825112821063405065060373313734391230337799739238871569288644695819197062974079592218573776404247683188834276655932273288058662113878295926654024644967781687166239606194089591177194743314305534643235747423965734045689924245438696106268957167217143503830826276993928464
XORSHIFT,1024,1022,83,34430773051467521195006535445177270249195703080869059136228828390775588701517176064014005687503943024237633201938822456239290371876238988977595875621123164729363676151647989094650092407943077145644504344775187063148822428275103378318335295722838958392713973941008588238474138708433278588698250694288414796723
XORSHIFT,1024,1022,84,25673090802935411846120138801945907554405082918926058301056907053361834145222678992003636144822740396156286904315613235151283895142896488716455601973824415870763688974860756328607359524758537542871573594628409338088057161896141287527833243249500348883066606498171964573645990805112718542792656300237526221635
XORSHIFT,1024,1023,85,87630283884034804192690113125033008649459113130419104932150992553473862968815029674045750977499613697317085437050457512737733239340344683628264609648757836041758924391496895567023272672805220020484921276628545524632549549964045103373971581442820326128230111287111674708489197405665499921316596726039169079655
XORSHIFT,1024,1022,86,44358478651759569303142994855647001463409582226553090937876813584642464760731522291109963781174388482910335276268823062553943545424624497618120535785356315250344400618860104199374783849815526613122681918516222324329086762703687244814168973259732907053902211877863681022767036497140820621300179383491188818378
XORSHIFT,1024,1022,87,24664270959960853273772200178876780444426149010626158985677252545801195275189727011691450120237056707097691121844744864807530912632982102229127253888105118352347755195778984886196482873287074630058724308134746446504647831972816179182984545771073680726854359293362757832600871186380922015949732246289382201102
XORSHIFT,1024,1024,88,130623789556917845492519896366400362335515866357828864121871532200304005964728075885677951493563333309996244488246604842790149505224933872840172220980350071621776674413692532974673503929813425289221953083944574766488312318426894494311273849527418339547434521743984794490509320452662502135257880052955652949400
XORSHIFT,1024,1023,89,45061042846401220355148844411595384127373489837169252404011780859827355133396238368793248014771130699831055184171555428820722783165468864429924667529779215615119969343365288415243686768051559369760797564103528400546488612276444356739268286264405891249334096926915754689160695099932514790478156351693632440446
XORSHIFT,1024,1022,90,34687964373495928622022334389384621123058484937256720010245461522565538853765177836521777391004600795780111663743029382820578714811373232032287194437458315119491223047396668460717335921891456571547951425156408315278524133513494669692637641791806733575234769749857597251390159651263489699803108200502762279682
XORSHIFT,1024,1023,91,88052517994171322791034291718147537027042677536533794983907365738834340020533754234354099873315282898333311071437743626508738822105486979273660157403937650489680764144019656021201706205519209679532019955817371132856404516555794790870086879871390961719283698349124867905910311433048908550660859126139266594313
XORSHIFT,1024,1019,92,5492063591863167221774191703973850224600460698386623597090321222918191146154164725020740581717812241853626296897872437530332172436135142276477921768425945188397109525578107444376815892026332380527427835487547178542902739210701207709595636282490250381306778969455095927154848201441752543267602757756985112687
XORSHIFT,1024,1021,93,12357425130005586346579158364674535819292720538854669399627972485003493383073490894559235889605377948322770476116869940526409680224984629076504962176660335417587300991173286650607122325893188098722794220671483544254035688697602286510422547782121960506447541600948078520072506310301966053205258246123955548281
XORSHIFT,1024,1024,94,154253778847822120117116515166895751459538755851252545771596810349201696988689674899163879199722299976114665801062166855850935239894452143093578511770866099784668998609260712085638691131700743679517755919294950723796993974709262041055702851720597014685236087093627845665303768427527843203182378159454602693158
XORSHIFT,1024,1023,95,82832547885813696946906561390556169930054468559770303073779334007811709259031282137348584484508830538947668102138738424514720677168856613356866325681453268405464313901308319006181505769403661186084504658623114425282542082543761826489637731799844733690716902258534330400420934954553926782882107433128872943814
XORSHIFT,1024,1021,96,17929368847191418529650544550538669740296363072869995944681234075464838982136316913379651418831069513209270832948635687299495712182850162397899855613605625026265304443432309611418155395000982758510737608889892139198141991427935634561942067313378399055030796689961080193624486871492901854607652181660624950308
XORSHIFT,1024,1022,97,30783552408119948038023076835042733487816066715494090679153822264324233616467663375741438619070368408072575162495163422253461985252795895157426796108464361938897888091735364564413600584536912081394077167553348700960876387763535741402204240403420355450508902337733463616481359798342012204102102520728535592177
XORSHIFT,1024,1024,98,140623482983430251435157162449136686146930062754393162634052005068475773590877650658496868205273000711079361118599599713909978412575433643944014555876520026995114702712730742056088335751132763807052093205420520506513312560509663507903020884253570785300883835631252801917950966624494103303540868618387390379319
XORSHIFT,1024,1023,99,87472092047454403651064580743132709953112642063218195792567408758143518593009449606355440729342707475070178785573351055101823693956565564426575703578101078531968607910995100918603702989554219153466551635390191537096636762726234155857464922328756908127639096847757651475139363321955198140279582506487502086159
XORSHIFT,2048,1041,0,23464378074346259010436058866494143600483680411865805883264335336639700027629401430669073597481918982287407335268496873025958805907238122075243771130279475565314543571403838998504747493988158631910365239795287773877332642879224762446015017274317039449227530540561241870909832901572177640121281440059105111723380315
XORSHIFT,2048,1059,1,6010821384028934970482859891423404915581185577283324238234114452321872781075664369219521241117086550248870291917913142478958685469092658899786038290224274681489603518256281668311458065461883561913913266856909628012089154461532835275924678765615787754160242254880386053778306415513383180224601829920212213944240764677129
XORSHIFT,2048,1077,2,1611751437909740557681843109837776819881017040220717987532163262267496857632664535227332570147579850991036451361999075191516384705909472936333045589316812953672570153385754048385124289576664088009966217353144486770890588459772891933257932080035448962220345112158277184303269881790855409677936230971650618433998467611612222211
XORSHIFT,2048,1095,3,413075261239429978962024295692818312476341053632494226113752876272248031469794124581303570206943091328386386932496414157691193000085923925679507710698496576012370714885677274253266692111498153801169187651249979638315506679826459809689278821134961219623150431844871769711691940308675438021943823899594031448297621013556432199335729
XORSHIFT,2048,1113,4,110807395315714497501827059809532320818850065435407851814273923920061330407717967348266207112553174684095443067473074225180281056262253637110857375931365502804966410697201753928998134008212616361076778641706666437920015310858098122761039021528652818840966145578785382113816002169431345124590254216513888018472555217919411842142960627756
XORSHIFT,2048,1131,5,28385328291034848974988481567331072029820788200709800419426462485349065463626817700051713832274673081371488570916412499597786720993465383063030213239707361652248095384504362929866890676071988185922101308356165858538777614832985909036428433846035327110312953632522547184215364679555943109873167544778064995516516024678743825605744607760446022
XORSHIFT,2048,1149,6,7611276943814484923200079273205903697324049049011624182064676339683717931088804780777114506350235006285032433992178849587058924839789583135303249612625427420364524219477566091258127761236590106411813397308711963455587825424738274504469274207963631925175575443451192212647290866001850027443845297000205572799408669831458141675604741653984931021861
XORSHIFT,2048,1167,7,1950692836731735201451394817249622348155170662647619499902466713393480934202964729684520365442181757838546734759604991745843263654348534250330340592620427077556597959369156534678748159696945629285266419374593378474194764115425085397916136203717899933083632962192501483147549380500732925177740087398618416563325468063278527920933746629061174336494279671
XORSHIFT,2048,1185,8,523273116677891878035872362087933561345929831858550911431126776734220647086991261711498601777042494435242735627453133308397938103800732440570611506165943515371550516311872735150094247952409255062696539909011423101622276579214855726378009958587977960445417350047123294967218421047457592245527716632453119798614115798385923703811578980540530915886336229245504
