Algorithm;n_bits_max;n_bits;Index;Random_Number
XORSHIFT;512;512;76;10630696934207608243276257207246001402658815937217938613020096885434646062961990118039370827013619743057117992014454673249987105242707000973178222931604418
XORSHIFT;512;512;77;8547748270353260320960902508789536882103934030401357091168685547285539657233511091729571183199019253543264855746961881123427043219705826054731476484228595
XORSHIFT;512;511;78;3499602953479863664502509962867332925709172653406939181494148359105154854150056819656940714045049211944799100279883355002468495014997114324639382247904952
XORSHIFT;512;512;79;11801938024270540297695445638334461385894657109924222505262290455239912426095424313269821591202510584950652939834015914307956325194745063352543725638292385
XORSHIFT;512;512;80;9294998988319204021784317411706901753322340777389756367956875538481704027286884158785108263316108367250959335352745351714952262072886612044700779288905218
XORSHIFT;512;512;81;9573579145403232006709082636754427658627914041784198765012066251609206649693974879595059292393823865847720695982380228854490875530309764747797413520135619
XORSHIFT;512;512;82;6820378789460710938213423545359447216774194993709712746812620920951710022314241542377686330122149082248181208765819573179954421852262052596915915063286638
XORSHIFT;512;512;83;8984939053936219253659215975012192421506072107629732692630932856258283020333098719295836241145315377067852057114553617221054975746958343494834796964325935
XORSHIFT;512;512;84;8938466349172543213836446913630182195410499330300683857338283611000202858010049479617964975499271881027866436973388871038318018905646802742913820533006376
XORSHIFT;512;512;85;12833101514012218958996137708663771181595598163749299471414257846037519573975791889512544554077068739270288454906788114339087606517310817320849084439681210
XORSHIFT;512;509;86;1450312023504079501035990185405971650634739179966102348415513696158204358186163154993622365226152292193653105044964604726005719259640137318994793234735463
XORSHIFT;512;512;87;8071802180114181716917422548678949100901158067653335294598861475974112211144674296932313470315949088101949667787232411850444115014536898220623136960979309
XORSHIFT;512;512;88;7322909639889991149199446611023485853454957216640153485778351453886816967160484083859797640175324159824346559380115732078955593471373761715951739048147954
XORSHIFT;512;511;89;4101528660795806874329587371561960165152445955492137075443798647082219221012138957534835308791096921815208445110370631347196024457410034295246585741306747
XORSHIFT;512;509;90;1156713115202485127074581892037809585878146071146605839588343072410141853826827866553102004008283570203166504046455954423273861444635469036168405407524008
XORSHIFT;512;512;91;13271864285958418250169008709282140655698929911547730181487301943406286012207951438090264941339320359696895379891890332194195904022682553089000081962174940
XORSHIFT;512;512;92;9475514960832376887081787908479514186459972134192146451001170079338896547017006237928861877543345019518267211987881213469399362866246594316584823282133004
XORSHIFT;512;510;93;2201037598947190537113709872673557806504779929485278121994276925552635537753943318225311084644715663211512781520949517173101851980642245480986611621970633
XORSHIFT;512;511;94;5813275893271515672965839949224438438898583961789307156524919200802328095829765949420896416845697599486968808701222431065232676902782788121320333238352278
XORSHIFT;512;512;95;8914066433112575053509556949110086615930923459979820892054925548256718783600661381837141165486395553432789626160569812942642682813038665908592014934233869
XORSHIFT;512;512;96;10030827238508702109023187048700124136093186103338703752081060559842463077653204312641328516728187215252647430072229532266217538913192694635390447047108331
XORSHIFT;512;511;97;4824246786261780617488897858287871881963695770583272448892189918599842427244451022795206708582268341390293663609287590571572677232830535498476681040896516
XORSHIFT;512;512;98;12121032079426226250187517485877463695372662201976764728519737645210866006999547079381534332054055666120980203962341758173770117758594018754408926690750011
XORSHIFT;512;512;99;9791831621688112483691475369972098143822748863728997006061100884100432901677512958272725533036579124076416690194318923058894931568580986843067431383846992
XORSHIFT;1024;530;0;2624468745734629484377966184105977547905691691322319209907475516976019717936876691897669144476524276660924731792773955439625757828286153542509342176012913743179
XORSHIFT;1024;548;1;672528117089473527696867365050372907886069303488723840335214269960693728089342859736829492310495544912175736244329745789090783200921008071526075122220492589904378468
XORSHIFT;1024;566;2;180238916248249205158654537895085515728110276406827595161123881814349893410669147327502261692406018066045772010440079512063533517051225599013990770829287443912453421499667
XORSHIFT;1024;584;3;46240589581642363258639894019802435015815299180491568737770880375875290421578452349415780118997954966975285295462770894694269088591741538335713614491339816856053168349856644551
XORSHIFT;1024;602;4;12393713927805287479499640157062059095649157130210316736695329428458630712039741958388330509454401590357793691031537984894683120049706560880954584676989464134505462921214401700705908
XORSHIFT;1024;620;5;3175926925122048583805353558177771678379770034999549132958316193390429662440961969867035790423631033279826633696233826051055277663256743782762370723889391847493481842630276722804177235659
XORSHIFT;1024;638;6;851153753724051828220235757954585290849592748608911584131452192126341307253068782165819839058842347231854932587195665507616939537356553019804515680131237386813827723721274111795603397913487918
XORSHIFT;1024;656;7;218365142022021706780837690280404473128702924573912537840039284561828990458629456089312379494064065715202809872451163966932635137551466608288906840696191982307694239751453022438728338649303991112647
XORSHIFT;1024;674;8;58527608780159981420995833714811219079760594941449056276549430659110771586276787839847068090284777247958312481506557182950277360641565053118527518273112278672326640599235316195886762735092915557629282114
XORSHIFT;1024;692;9;14997878178054540302475154789721421601824817338273845823144147201207608416591848790092088668342811406234384773236767168036856220241627897451336085691814600873018654558006800633424331457919480887980024280764620
XORSHIFT;1024;710;10;4019462146115122785731851358029398369258267641512799891934623071834620744765299595410562489307932998418912886924637655776709940462173493933157638916494627663683980644819169883871713870062642691799527232790078376546
XORSHIFT;1024;728;11;1031199606090491075902609141616731616090437080599163540359918855690034971183013775506131432709517488505927089825362703736661736761144951727342982105474214956839278866911083013543398822525052916626099053146120209675291425
XORSHIFT;1024;746;12;276389056367564661554874866284634233073323658777563322541532974069862072608495456619851895004928045680102438725051048619409630025989925048487985167695829047592383494714519928918147633097586967952601245108862227361525403367792
XORSHIFT;1024;764;13;70825537126269717086019608693468599439468891715868741098851608944548632172822965249372420927126195841306461795900066386329367345955959369036703407324952535705990466134950265970744750613900374629316385173427249036388913242738494874
XORSHIFT;1024;782;14;18981362986562931385839880972955610791973469164235147755692566971067245143257926953373810451670957643317649548333015786815975961006206229877471818072133420822258893067075884714789999921149983623502624910886084942546335190384011716997508
XORSHIFT;1024;800;15;4869705392477621683923901564944309714436184586831640603821232079918881550501825613560056246556428907344108184957613410303858312528642686001887482067413854009542325473632605471180553598297168253661501864256404461792182150178835837662551782281
XORSHIFT;1024;818;16;1305209290485079367188204116056197792159421802152128110887341678673874802791037287910481633635465386964908005578087739923753313175383304315477833752380338898902025087894163819439151651992047431357333643206224780426369770739889405589749616487176056
XORSHIFT;1024;836;17;334463859767516915187719005012946647085736243690331956925977192447085736963009481145668352496220718742551953956734928742402103449191137364388029824283790272850576628162475160106222155971261845872821690162684397696407319954837802340146156871986552814867
XORSHIFT;1024;854;18;89637001155571774319025220986707987558825692655647035028055150306563122472017304863505323054072034497866914054838239417452720549167601407849536559278420309493766974317186431356721398487393335410584986865937636344411245654604542169235518514138512596821077662
XORSHIFT;1024;872;19;22996519664239042226420663476401826074644957519070933314444945921796192889718846619948796583085194997453356314246396572000056524202629416916704682273741820720287538939088676995326876960412028476791778455842386745092119536200565691683809203662689551326115256723468
XORSHIFT;1024;890;20;6163681921713174361524771799926929897588366816078769557154127505057663290002931834250976268394192984833522491853766082033984550013687937264709330213178188938050212050487096580510010566414202837504125591571437960963869109664519977028113150196817554070919123622917123480
XORSHIFT;1024;908;21;1579462257002679327023926829533373175324886690434155717847422465241808212815244764350284937506522445539582455681900869911807772211628283688607034741359715779036038740369748320466406058854805462089637025603815972763696968515662791051109807199250359889167417887847045040528959
XORSHIFT;1024;926;22;423298539484383944938731930527651938847490955375595982132871394737937131540518056776081059449849007274675145897905172771579429306975135210921509249669089635368525577144133274203595235909492831490588963039608860886381804345774692867317698586870703224175571400776725459417635850552
XORSHIFT;1024;944;23;108598059149474536791476854721679959789237184147922035785147376533451086833788877281975381523730369742588665125405378549684792218984583443966929381598571720740877321141924160355518565850583380708727245469842511556125017299115911168572398824743682754626524866754714025165209605805432105
XORSHIFT;1024;962;24;29107139817875006833395163023503969707229215692127428569975102254298258273380115369673159036870894467634080862047348491216207716033460110211242927031008699939259907285393412097775165349074192059862984795782841701862139339386256363309256661329338448224378375325876076993643980039005753051064
XORSHIFT;1024;980;25;7458793314789798305759811108971816521873472426273451173497832619074805484722617896750029419750032933231315415784267368280050781552462847126715999963483871040326487406342805591855720535462675948937825870818593358586330953089715573294951099357973631222087310910530764972191606922009564771008520509
XORSHIFT;1024;998;26;1998971923132599588464682500395293816719517878273664321904541443350941288297079145843730782646363685302211482940987979682520587335298320339862054586105609117744507937515481481257538295301507847934493048895156444350907349743988398273145477580083321047030118789739853742080180356487404693417773352646227
XORSHIFT;1024;1016;27;512839525485420154668781974239670863216551246041252560821841433348065629154232302516779075960744339496434857159994374796281887899698531607573535186235477417371021397579150526192367921122329192716019144242028300862691757338124358352124260796455201827480794367671333109426796344130703812416816840514688515102
XORSHIFT;1024;1024;28;109914497689354895504997827137706891354415588945821947798862638411378226865370624657403370191314035604250390718192582950267665075428753823484178452664563650652704483843146468401602939280846658372793841647277837353523616100698185545737397135272740005836495502803580549829044422993335554707791908546681444162252
XORSHIFT;1024;1024;29;143940459832798965032608179208610097762204848741058879404541861406978766747467976609153005806877418187042576279452592531751777647756387659472402286267183589935981798129564128088747925915858094537582160624872591040881961418129753521695701939572590235408408948221716398878320439411619532824417685329095272578777
XORSHIFT;1024;1023;30;71336772341996421155540178610756772320947700042679571268984574841785973262785050498494410684455690688230555499239524521196150233465230668179022411140417675149395677710272791101147371009673010933576386359385950901314531181882956741818661295970706963061747822537241844422758715254636769627490098306041588548985
XORSHIFT;1024;1021;31;18823622374899635268641444101621816223410755269410376178286876990671564689405617272478672874977915785870762825422883580479091884413749778277538686143560362533209936135813649769591394314640554066518840064523288332491931060070300916985753620802222440622921307286765620518201862369492625211791205548176882277334
XORSHIFT;1024;1024;32;109042461414481927105537335908015839394660110090360509922382680742012442791929975102951683727147345525736833743775900621207879145373166188654878465667322981692897383738480992969424769487994071867796939285192811865254329008261841191298991603083509461103029754498000425466034500039536737516605328552917895481759
XORSHIFT;1024;1024;33;102250418659046614993381757510033436384651494568323484887406609107088872757116548474586741301936759615823432995051529203469564761440120307211860869738672249222510924955557987063534432598234238346881661577506455058263615148303559680192368878232694491233130706758471386187017171819290198795894030281845164253874
XORSHIFT;1024;1022;34;31007430588001418546309571506125399038954651489763806737826154720451339682576364747650813743478474592341533543701728605164379067821180863498021028526019503587211041963323934062975921197263368854986572455291520657031254595062274226118399386827330727259911074038706401066973584238130835134953818837080140791705
XORSHIFT;1024;1024;35;109718515372219252141692866243490750905090837216786233375202276612892175095867289717336616483156226809866456598589302790299720575805861446471379124492430702359074064373314940503267459718477110333166090126798296244825504737213081994560657718941940789396373604483446012599363943028810024634304999420038499289020
XORSHIFT;1024;1024;36;177772621449220398150033295844822690229729549328544675004153326047606930106945417624359176923379607446648781929855896831410946814463375638316359215707051228948295751100794020456709787371248966665795499266221755795465505269675389019852511718968375835840916286818286048332713189709377329489332491056756537574963
XORSHIFT;1024;1019;37;3617638817408176527952574368329589750998638002230809973603956333742897629719650282831998261799823030773946577752586039980281060164556624190435519343916233323063048927206889496590931383884038371238203629582914418723261370185397706605353999326941999368030153879437516045850969187940004659744199061596210995413
XORSHIFT;1024;1022;38;33062602370878784649668368765188993845426430285017930613466925465804143034629720836861952490911101571014838110857599344119162402258989789429305837020491729817317314879371243038132859627780334406187929820283712845293926966748964626583435067578079049709906661637306293357511177756792028809641881180663271541522
XORSHIFT;1024;1024;39;152835832332069758954757892083607157790817240958302403179682430706998502492357165420440066304216712396950864198697074574591442902315892199803581338343147198484284628170836979804781085190798554908493265690827461126115743343623011398292663002826277622137168966740898891486116476429989080596734890051948287409346
XORSHIFT;1024;1024;40;130810511277094266512355880665200776243549408208918049339651266094026193700853015064151052864806255975584272326888948394531458553456760154340663042507228303326409285925658367096047978999316974512256609328791333826995955007651436646034099373996438010581839220004486753969597774162894299626103521759928065193226
XORSHIFT;1024;1021;41;21395740143250763755364661807729062469841382210102068742805591970802042342578133495964188130103889203819394657369288337767579210410053363648435303204990204442706334430694438415565355909185066984508688357196797990246990409106288692497096126185616239953156479362463033185756857104393133168357064489723034153105
XORSHIFT;1024;1024;42;160495632279101195461719873244349928432923671325774404332064041437361299303823923405909549860027285154133178137253839715059726603417103623845880495816556328805725545944403030947666891556311448508055877096242715180181236011053020897472018053210866279538834798220756483330589957573772087675432935786717006212944
XORSHIFT;1024;1023;43;71460667751227125143186088255687696408754652218698758502049774953549706118820313611581512256742389619616955041269892129072316225276799546727716520859431972216934368941116622944577874811767853859534078601651260690364531601835794409196638882327045725900143223919742509631680212884780313112096914797349373704130
XORSHIFT;1024;1016;44;443885526456532961793856888569780325757223549607613698602317369662894260033445300480369147158385667477704959515674935787324073090785797642967242847261811250269602388301769074262889355327355075389530662462300639758932811508239546748512294126432334056616972617495975274855214870499640904169960530282133923567
XORSHIFT;1024;1023;45;71795878728444846273112061956382775969264049751091020762055630874937238610009010132265515945416593956662855779381580496118016376949759399701949332499640970855245677256651632826878128317853834464317715812864019229246400755308554763565278312763129271912655236854008713597820815284360063298275285650917307258671
XORSHIFT;1024;1024;46;104721191957424072413145180312435300259106665706246271498355946333252085131083699153413135284851999770538001409079216397349506931762379388779195515478092236943550947179287813370155465101494751133745930153319739243116469364662731451274807631557744873902677264713387911588047634099347771906232721104418678216633
XORSHIFT;1024;1024;47;152862610402309004011540743401398697366252171658914726098060759541501421989728216681918881422853396990417827093085197163926911239822477120271579061322675074494942817378817314907463292970069044835587399845770481240125587327539591231426222237498356639345085301247097613502332680802413320480194910912754526278769
XORSHIFT;1024;1024;48;145148915278941520539980841380644379478504602633920019872502336351381767380130183285779365922702097020703391799918377774756419684367417828788268943802160305364892895776489603885976271826845376798959016341348562556863252966614060129338746566644052162072161472903128973384270118510141692750535835573621984914606
XORSHIFT;1024;1024;49;172489376614842769829380004647852197369976215729917301112067130150233892143358928378320652960851393526060073411528563312983881390964072233126883166315916599199971679278629601474901562995820088869450856377315416715128516461481780295858990821061752708462969716891755508348685930083409740632147853087323663614926
XORSHIFT;1024;1022;50;39147128047222056155683799007971974056111421186219790367449855847313213246345475987871202247708087412455040137771716333820338320567037983450633987370214735917642536318538354491086426787315342255061949148511543423942310346462600469385405544816399826342368179158932494551154940701415461283211168578991281109681
XORSHIFT;1024;1023;51;71714245369393003554742267955824712168492176506896560797232416482395828767583444222523296907867305319467216848953171863099790131876564679805351477074880951688878445656338962810597017596545794529875362349592455954337331814375270681249988197384105006430475128803668312123283987182066032649000145860040651459811
XORSHIFT;1024;1022;52;28213817027433248403358997815716919561204367663009559889533316675404458052322245520115904514815818065876161750323556019441570891336975039559272943867445034954453128679499267023239200941769160022456936564928256966967076222196572983489096725157294938380829949145483591371313664562063536802096163846120162461703
XORSHIFT;1024;1024;53;100151848136972223151825749922210709990149684012285048702139893596611644884761816096653134729050259470950862094433685083213827796431297040086973697963320323177545054319594748242233674909660712717755241409956032993907004489974633407409992489222726487249398036670674353456653505605965665952968926704263523416009
XORSHIFT;1024;1023;54;65868893296746059564164028571246962535503594740061127649411793862865319076058281993360157193705616233656133105211399395103416593422055300295978154235349862026621432070275614392384835760686884921735249975174943226562668719080138569945480281711896699738726258969770596437046581180943554788088724561307475957974
XORSHIFT;1024;1024;55;153058409505738999192974733793077351734465187049554007750806912222052407101545821148569351501691004452939871233243020143458087144342265426113710083918786504693461226752762360136811528374054247936061374824258514103932653722716714453491613448856670304671659088833629416523807503591615651943299831832734275625671
XORSHIFT;1024;1024;56;118767601962956666816311611736420530196779189099434150922872206174545066885990226421890777373972745103647693575574654360306998412145314869597035042085201349543061087772239217372629323321698651427196281555591778501932033889924173771364448928228326134772831541623711401879069304751890350364814316761914241403760
XORSHIFT;1024;1023;57;80953532866629324342733699404299089917038357951145258462087169331139445015972235794677719070285322814233791412171660687334593024749555435332643297038706407082691140125735984430312532257581835734807025190069614069184358902969354150284321874303835321029758670531470576347303542620022155978784827161695584053534
XORSHIFT;1024;1023;58;81337792178632141131272027645515771130247193396771818829206063602451979894718540828971253286674601052626594775780233095403516051263903660957613178889090292658559662074693586396420667151711492408165201622851055495043113216326826188945305265329265265731981168213114092696453435779962899566709033796124598962979
XORSHIFT;1024;1023;59;55992716039271126528932907964593306164787606287013101348132769794067080860121509061016818309001194345273853553024822194121412538235307922565170674984300875843201597930286363048036301154569023579859203481954196899141814231208932151820661608696089677694302609972851557204099781626138305789712783850469717146603
XORSHIFT;1024;1024;60;139285374060096204474402801629765480703614869054545336082818996035777672687416601002309911828388464863069081034860813702101521111399037904697728299681359526736975241600457404798776590118145753634147607891137649665740681772596850303474531821609664251832832704091614215457040480181559791354981272256478606520756
XORSHIFT;1024;1023;61;80917635742512388671873511113141673176312025440844205767624419827007695228197051169435772576824197750714614521691411041641572049442954774078374858842145210387511777561711598866579793604564964730927171593129278219378784154476153742907765532971535717498366969388654193927835148729730914990248773431221724652260
XORSHIFT;1024;1023;62;72322842678787685266811811791438744438732428103817751862997642461784490469994250253118613702583651483341362529870192988740205476340812576187630288953792786986553595748019431110334548748902515160749107924189669838354027343543763776506748448291926666127272315908089482868158869284763748221975529625025744150870
XORSHIFT;1024;1024;63;158072136987918319594976966112352967461559825675254607479804580698953579727476189709317060792731575531172287922062521976659244203472035369560009985946608767683300804838760806756868810071889006573793604477865891515332382169479142179389571599923715415961253810086744037495594039498626007341058333231846274546700
XORSHIFT;1024;1022;64;24343149310564018817313777023578217092169038809513269390378483258033479820421331149237204652887479916014302600968103565286209655595945351370365985050268039344563785111376986510051616578125319092624324881433203389411960414000878083329312639631181172018404120366460393797493315678312435574727616683090555167877
XORSHIFT;1024;1024;65;179719452915153967925366604971213862986055183909379008276590399862928345880397473976901087601935239218070034027938964711085005737480961218874001962120606329489443349614477210208658287459806270510196643417239642709770609269061591970656336979032905707910041195714619712928984127965752175203052131785176698889836
XORSHIFT;1024;1024;66;170473726452703259230462204610683223650684639990037408015499138120097840474424113320259382045540954130120158882208402827399056871843419079411386294555032682909614953576870076009776073573683680959149017783895324012791593900833817523569487710660345902692979502855084511729039401165204509873170891924224191807348
XORSHIFT;1024;1022;67;44594667254563859068360225399789664535625380723052976623893070464744622537931607917741318175168954196199612252362088766618807760659858139487970928218206948484712320608259029992272868892712265336779150073843490465961724840530338434994974326385743921490793171893740787996182805542404684638873349429259043154277
XORSHIFT;1024;1024;68;168445391118717034785467632501157697243271603346407155150017414671208085340898729428644963139686112850597463545346630335722695929983642144430686544649211995204679360217795454672486606186203301234516491004324891573858060947930577798385023137805275071243553728560548155133708176607825533153018412344250911840263
XORSHIFT;1024;1024;69;137150987198273632253089591668778556233055945592058546613248925448712342282601647751183240229898063756147503554782753604131595851564545478234323665067805584963014211737652860971642145217898687908406992364293007539160011537547023362286208712265426787028665098078409687286720718647128428407403725178255458570160
XORSHIFT;1024;1024;70;117524068046891104866580868177229247100894548404870838343342909360461031769903148415161903855291232587545152425713608883827730024236287213419337303157412113631641789854812868796698545655271944654505455591632887549835576183461656174000437693228052265745097014110278630537622422369231674591338603611856336357588
XORSHIFT;1024;1024;71;130369249046122561008872128995127365817030173952330266848186464191905347112026790669706954184554401159626703204608580917953182661494393454363529836381010389325308090875016022185991540115752595015923588205267232328162755666582770377132522479866416418650324776959306278193789528225309329535630276654513412675839
XORSHIFT;1024;1024;72;145616767238090483074233138471924925061512966378997902804607960149928369074097648752836497392607554826676017469662991498488310792148315280910675774932659208206398105956446269791876720310880997719376455492140803389721309794163580893574682146916847726983160604104925880160275872457604235732778332371208860129032
XORSHIFT;1024;1023;73;72962070118403618620463016134770907151220911552679863807307599338844370922604764803213891611361822321075931337713558511109507874479629090843739074354930743856302869435519197380053120299678260695867081393119587887721405879173756011217182183781470468277324057410829139768539610875938923751544829010916605742130
XORSHIFT;1024;1023;74;57315580932337114862247919867851412000920749855596059929587072991074852986854456135629801853979585856847900899533456463054465578200677826981157940473436663929816105161704839008821678561535887389622142721609476945091020383322952550588211717638378109771757134479825405931767048526132529460013012008234852158619
XORSHIFT;1024;1023;75;55477483739482287242823821024078076022056255524720195060969315183517516364702358511071038175286568643148809679361526680894414981798761738276041129608011655759329893684368080091528172298981454977219453763980373627445383472466798126279200424756981660982014216751228639816105742096905746054030349382262533857691
XORSHIFT;1024;1022;76;25997379475814529780107870795761490074965023362529592051302348882717430560736498954282562827776144157189066800589618437541303992641629733662780670424518536733342716589294395915305995498707353204371316822354744364340634396072461466603252302786855146399445693927951181146288151243280180576500703673283734655341
XORSHIFT;1024;1022;77;38468394151201096474994956266642468500519994878316248505415539797881025793049900079166935412772382021940412598027138772262571779659980920563260638403509730892550816308623086623277509537926509200794798493579906104023132018801063374295656766417006107702839170289142658040797793849302309102640079952703729725412
XORSHIFT;1024;1024;78;111854087176250896938726462121239099870078137283629714997432713457804725948132703348285740767706985633592169267772028095473508653597195908863844019053899441331106200367303715391548716689705925336162530335648421059036559498317614035468466374901952768369111151555444228270267186297601096894758244494524963080616
XORSHIFT;1024;1020;79;6008855276889169413853791246182511375354960826448042717798882274856743224413556686894284776910638146687511447703242653394432727026086008342391877193931904470698347619133860959163995506915327212625109850295998347627641155693592943511489000209847531534026558233536040925033212911719262672351565756991719506615
XORSHIFT;1024;1024;80;96320819429114891905927692054530601630725538630525630520392538776916869727806436860463107345282419443975807303067115993032789768119921813867160728286691024883879931995044225180131995162971538356680581783990470190565504870666580854060143594812157054567303108897503449618558861836739710545514317504215590622371
XORSHIFT;1024;1024;81;129250466131451495410047206024005746331340340846369919378161947250932180849508780342628747891179163426813966908387619245708762393047858015128531516506552923186249159589871229658772162137440087205418914251780731552565459247228375419954573114581552829034700163903061822039392590970589672626506657209166043505926
XORSHIFT;1024;1023;82;83930811799841725955952708731824508342138184312121806693709360865658597999508618881482664409409139427604471886743596204008651675948831822932615832286727279812786086085638289749699239221426420318165062660868585082088898114525510019872908322446927021804893696246103567829231480704445554557842693097644576628593
XORSHIFT;1024;1024;83;155677501470365720319741619675718613049457874819885717386685718929432926617197442945651386306980165608248768751921474638780561944412078037979085051422352868708773387279314655530846427356398494104407026847820551424854620068929706107367041749561071409673335476431613739358963817800394476541771294894417285581809
XORSHIFT;1024;1024;84;172109461888123275119182549249268642882454188741651402367867338235074695051728987843071869757127871423490450352167506667363912255649239218098931489359725771474216869927009675523762886429803148722332505830850279882129989273038877115682107150076574873734702753210704825640275282751069375867161783227426835297890
XORSHIFT;1024;1024;85;102500101615974656580841407222123268783580398482809745253952087250735895413207396145828438309298235614687272008077529293293334136204211306751948116726628768597995021249013925561070250480915077910781896388166946200725201237284253041719258407955848116820050042928566917881568527233791197621244200978974539466836
XORSHIFT;1024;1023;86;73320735996980538289867218541359928647179812472171824492760508138273224904589102303427837801765982370958323900773574651882904104751504078638490861831681190035126890459431500022640504038613788245945800945987554860089307164505049270804175427894506683487706260170942833348589588884075555592171025506044499058054
XORSHIFT;1024;1023;87;47603434860501363553576022184762757566578501911168304764938803185362020309134530153953945760177529234679399252208285677769251473014698268725069154283936561916911567252777182487520546200533226187235840811564576022551084997491547963543414149415684883293239276015211764045104538419398096640280413743421336015994
XORSHIFT;1024;1019;88;3450644858487358601107618377123143923430302816365894142423312641848379923074843308360753827511001260451842240780343361497035605717354763239862650076725742576744986502339551542930008074381220384009804290848783060943633450157609257026808811924517299942068688317570955224549257095284263068646383858474025985436
XORSHIFT;1024;1023;89;84149475591762672971622619264976146508466453610811629383659653767763130347102812375767610443537367748935902667146570199548104202287006779348889770852822797690021727950469203958408886776589890364021831105582334518546886202139779353159108944996088260224469058169571677269262301108887546152254481763690742757266
XORSHIFT;1024;1024;90;175780072209763282742404743921701494133992031650788518549214488578472124709604260139063522807790387443966321942997930815655288725711359126128095158146039556552444927428873848205826041168535950997400371671877007699761326584904922032047300285266636004853256565438517074400562559521733918328059180723389974669604
XORSHIFT;1024;1023;91;53893984264503682312672329218768966916720405956023041022413163943577417758063836773974892430709714563822330936032359063434083101862575360011016356921280361856533690986287258887851696571943175025392367559004653147120042952071696805589604820561714973840820378593142115398402360027527742916598839492663534930589
XORSHIFT;1024;1024;92;125429743395199520332975313439325744851706196119646925412229688412064407857547853580102282483162451478583779552623422347312275589930235253919155363847713733069319668860904643270472385850746806817041866781276589509669733695253993167232716564085678370753462592473082453336777785575058564392250486374720221743429
XORSHIFT;1024;1024;93;102937922732795321871794314869217848606838946826185306627948966415945844867714815895989521348401981344065041419109337100429125435048813030468548656043895580923093504792373036358566908242528737184017794892572630644957389363638637103630202325183373279623523721718753219735584028583743116693829259816580882375979
XORSHIFT;1024;1024;94;92476457938313511764912583293644984069936252876130042856248701095478228228069231391069097078951320358347655882201882597165311375227436406082878551909269394036602163800553679527550514684952197683385706462659046109137570857065916917711840506786358784665981801889278382696256348140138250269377656003361331669251
XORSHIFT;1024;1024;95;92208804496188009055152743179010820290199948199419180746913246014466940952359213100874464660764417639665635520022835995632929960955773288304124238486494570149489960329731626847376231804438388251182545057412023462157542038139894117737642015615038671570377007829818063743295018462776290633888409862707954007696
XORSHIFT;1024;1022;96;24349470367191036913263708392373476719349353990694483907607984024238086848929514344389087320484602442257291348001632302695608664361564080356864258381567607598690344992780388618255685148389797952248551595204063018295185770294402610857882252059696067627695164276373864327058742797284074709832408226773559001690
XORSHIFT;1024;1021;97;20504006841526190279613894085972799315956761503255631723679884982379661645447758349152862738655702934211735992495890064728213289472006541612438174131214342419705172625475755839908346377997643491146816339531520126334161359186453836832389209432155129749407115279467300833135759403368537739995369081325228349419
XORSHIFT;1024;1024;98;102228483469354560183739883515798566022950341757477773683581535925418479085096688889570327239112906564981177298038697370429054053046650152281630823643590786724488602516353071896581625008630658068074706582486369860310262246974000625113053422761841222267264490588663825647667753326349826300509601291522824728340
XORSHIFT;1024;1022;99;35357335704229925809568995070497036700842501049353547395857289714028121499886350741888780869267419534647857782417550146688443277035669907730743504165051357369032740128492662624435148399704196097028622551230628771105716999616154011657154067488918481112561804060536211169161401375199015723596985915022672546170
XORSHIFT;2048;1040;0;9534205670165490655717420649905572958097232854035462798670285449726440328306668636614428796828210592960912106431022568924897724434315758713011301997929107687491609995473306495330693227576036677984123599089187576139674363716040662450241393573160404781798542154674631006042721385620958187994137616796057060406876618
XORSHIFT;2048;1058;1;2428879324687914226910983959112151311636853895699843792423392960326917680762140897731050024723289533554539803619504478066035926288689081140153094438827947357379693709957588057306060502938682987361402533874152150492109232577842956753873306329662549044501982021361893098250297032386719409114589682357433467549631071885609
XORSHIFT;2048;1076;2;654941917965563327067855437673766221301728283125323722219879687979354983447070231565340924026837756061468363322616767411136827240742484359202403351933407413570831432872461761854500079634925834487165730288889833101624566594059621368120348275544636705871521755008591649711009412408797853450159936127321009941799542511543786606
XORSHIFT;2048;1094;3;166970152078690455254434517416621713164896077280199731451336848683254786597277459677002261220437657994646027975432103594825046606682821605773814870114386618508762631058295665339117699097405194094468717108643705021791547828063518877076042865220741584766920327739912290417335442250997510328498580175940328141031714654372011230516836
XORSHIFT;2048;1112;4;45024026389558640097493953249410465150896527733403851974099229080020064438833883523412108411959882733146595076529586779831522949004453878299166521962328383962631359268805287919622991255953184715459224429205218897924377554424028366136073513149443152023852539007327292916928536146999660914327295263590372792324215681676910514980679044787
XORSHIFT;2048;1130;5;11470061393058180908609529023914888208544193718111460183376658577280373241873260192820201294963371716319506462238999517183750299556272664577963072602047695984229356908026311160760702755936116257065292208836918747914702520809626441643571438169507734851802691312653711271679830594547674974719796412023001338247846347128969062528365290215839909
XORSHIFT;2048;1148;6;3092873126262818158579774502047657003140350785227606233386706253711970872082250901170396619444348638993346475280524666314557697045056920620087478087973521628843488522842954195766163047751830059631940034652892532782916090300454466754310085645313029974522705206303562143691019731216493273396795714080527123651611223708089004949689121809383299175496
XORSHIFT;2048;1166;7;788494934438289649952065922970181929168676040040574221800749636510102509001027780757533682426531890388522043050217099232001005164265100202848450409107409382106227925149664910976563682372699485650018229293295449460269712433366393326900950757900059656673081167892758956578560808207071924235978825784655942774075242868508145100715125689219438817282448355
