Algorithm,Tamanho do Número,Numero Primo gerado,Tempo para gerar
XORSHIFT,128,319148146574649520579962407278698520579,0.21600000036414713
XORSHIFT,125,39372609670436602665662039341813261883,0.19489999976940453
XORSHIFT,126,80776055883502276014728658429275111053,0.21660000129486434
XORSHIFT,126,50182871253333942568882791261498622511,0.21550000019487925
XORSHIFT,128,314591596832312256275773282802947575191,0.20869999934802763
XORSHIFT,128,230530291222265938098444471937862444309,0.22980000176175963
XORSHIFT,167,127435638865169477420213331332370545983013505020443,0.30469999910565093
XORSHIFT,167,165635346470362251397890900838341920847137377257437,0.2907999987655785
XORSHIFT,168,243244325892883070234538962807469334411367223440161,0.3367000008438481
XORSHIFT,168,228583019726524532137400625689004228931409409675431,0.3257999997003935
XORSHIFT,168,324653127633503121191787581308494220002793964014279,0.3328000002511544
XORSHIFT,167,121774409888439799984221855149685159415661790997177,0.31600000147591345
XORSHIFT,168,195960633335595575123780143344154104184658964140533,0.3097000007983297
XORSHIFT,168,189366199307286169098680699979222989726879031037651,0.32189999910769984
XORSHIFT,168,317395008412165795418652515106921548845087150554061,0.3089000001637032
XORSHIFT,224,25420635820688728715768187446829027184173653714621391865959290534531,0.5452999994304264
XORSHIFT,223,7446165258408216661738801487139958343575682300073065056200045798571,0.5120000005263137
XORSHIFT,224,19735480483384871848026591826386937398767891391002127142668876876809,0.50809999993362
XORSHIFT,224,24193244800639620720033334235521928322492615288161941732485175860043,0.6039000018063234
XORSHIFT,224,22672815373390250059152789829541953086957769880443485876079364438299,0.5236000015429454
XORSHIFT,222,6172995970496821430548567505233200412459485266356511637923474388019,0.5414000006567221
XORSHIFT,224,23988644725817593854630972331483625379998662728780420051862044291527,0.5696999996871455
XORSHIFT,221,2683187649636276211717457097334081230797688941988349466155525513763,0.5541999998968095
XORSHIFT,224,25450970867512191966084660920788463359279953982736871731905861332017,0.54430000091088
XORSHIFT,224,15210457139024443980738585321457874716013949113306569669714684353799,0.5559000001085224
XORSHIFT,224,21915189980290404510739182838777760779685575339173375484624431549439,0.5227999990893295
XORSHIFT,252,6617991825985254454873654403760638062056189686569158211418006935270995812921,0.6957000005058944
XORSHIFT,254,18113958033022320249284500950350731760450776285485667139755504236206024651311,0.6981999995332444
XORSHIFT,256,99096594472637896989998977298451625797079193488833121110602465753882447805911,0.7036000006337417
XORSHIFT,255,43166026142760020952389461369831465363380338317647723555696003507232219959311,0.6767999984731432
XORSHIFT,256,58425114954327693835700919281625995116748400395863821467646818421760794288151,0.7143000002542976
XORSHIFT,250,1374914129552522564922926743210644996287643097560086800363784010153243364871,0.6800999999541091
XORSHIFT,256,90413509246255078322602363070056561333030647456974507453259048527812909557287,0.735999999960768
XORSHIFT,256,106346565715615795717116668343698631962731887378003728766666132332947409545423,0.6799000002501998
XORSHIFT,255,55827684401447800393919935019675278706106606560770329147780943036052624199061,0.7275999996636529
XORSHIFT,256,72250894817310719565634539698894079397125414179482820333557790257729717107887,0.7191000004240777
XORSHIFT,512,9081867890637519836764251773754241133979924299833680661065109903185882671747557453951335955843407908083780476128871044195792118408811677565366090623181129,3.197899999577203
XORSHIFT,506,109779092673633828849054876533204106043730743422969502720650671793597403917061494831868089920680026856230536550901544545207185736351402175273730859513331,3.2143000007636147
XORSHIFT,512,6756511994349123562670626514020189177318853804337447859829990341230320114219344421420907318180990661573127508496349840769665423730730685778091123815844579,4.141999999774271
XORSHIFT,512,11174508207271480864088429254268029446650016327328119948167062637731780614506100305937211991164526527216859118474906300395167267441362041129409375924206647,3.1856000005063834
XORSHIFT,512,9964640004165981675013440565655160532021303614462501407799604804241276347639631556523961321006656572983564205975124003086462855221835198496154653021210273,3.1999999991967343
XORSHIFT,1024,133057933926180901730217430949495573947236857340242413722793023478135881835409673726557547733587865189871369188026864522946161151263448702164479626519036238807543882546069238623127996115385092956813537247873814855292348749538725764404213015487610992258543465491420680667203082213506664126341353977348929601637,19.3583000000217
XORSHIFT,1024,143971856067481547113280304525501469798506346103668488710306163698408955642013919519985122037283747449455273550965519586200889258880274857529299653926663284818378371814646428051558349896695937557555572693501451878753256312676081718253603838718186251255435628266905007300551566825501594125336786451242986058899,18.9472999991267
XORSHIFT,1020,7578945618326515066135147448840381778912295003181970286232981842326996541045975768978018599498871653518021055668931773566362434154561559631992134457923361894774756966392580593947165047024260936548195958560203738211939335651659888109054807621763566635662717434941186306999879306149604322719107908403679204913,18.0543000005855
XORSHIFT,2046,7469249433638075514046981244566605273950492701336728957124673100546226675827079792560068670420400354380874832144888588795903599170983465732552269885004400437205502352597459168555097270136612787358845745880977696799518245018253054109625212478021891949388887504415043843771804333957821493095437042168636179717872694411362851947607576107387698219855918869962765219004601865200168594050687924330111820165361812494432357311222673145620748611578873982339744386621013697517471989532901276258957002650676951547419287307439557655879502466633057062013742865118222627224512288010857398828585342831565248063093584104176433120709,115.75620000076015
XORSHIFT,4096,778957683369702509750395009930672054045148499735277841004449596973042917898016419486469320107243273940941202473725644529829192086324916885027247582407156674788116600398176445425394539291511358456802368410477818375898692519956486829825978125843339271467934001413491828228571337229389880332650172768748138232780098895944615519546194644703027614657751123413774913040017167372165352341094525927309164255751307912739907200689072688683540154226994942653644161439038291550726146707412172275794821003618855628113737287832719233045473831185709950180255542749237224125109932662238948036414260219325569497516475877796589261325168526601935812096129712468721687333388951034185218811315037828367372543622716602684914858108233901005172723864539061456774603632759616358870317762135795685637132894145378701182129187827004397550472901683879004464770394980657600214452219447178847412106810851217730909155343875836020101811208586197108785363356405359520647457895370999536181020656038724835797436908937674122567930574525455540206394625859833444652836315610225073982418007186578803183963100896571700712291565593697394631110671151255288755876263951211528896994283562700617979209510720788233353941140771338652296511658940338463778772774550008005878114801033,792.907600000035
